model,model_label,params,training,example_index,hop,question,load_status,context_available,failure_mode,gold_any_in_context,gold_all_in_context,evidence_support_ratio,answer_set_error,em,f1,precision,recall,missing_count,extra_count,gold_answer_count,pred_answer_count
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,215,1,what does [Gwenaëlle Simon] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,216,1,what movies did [Trevor Moore] star in,valid_json,True,partial overlap: overgeneration,True,True,1.0,partial: overgeneration,0.0,0.33333333333333337,0.2,1.0,0,4,1,5
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,217,1,what films does [Antonio Cupo] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,218,1,what does [Douglas Hodge] appear in,valid_json,True,reasoning / path selection failure,True,True,1.0,exact miss,0.0,0.0,0.0,0.0,1,2,1,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,219,1,what films did [Jerry Stiller] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,5,5
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,220,1,what movies was [Vince Edwards] an actor in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,221,1,what films does [Courtney Love] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,4,4
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,222,1,what movies did [Dendrie Taylor] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,223,1,what movies did [Eric Brown] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,224,1,what films does [David Copperfield] appear in,valid_json,True,partial overlap: incomplete answer set + extra answers,True,True,1.0,partial: missing + extra,0.0,0.10526315789473684,0.058823529411764705,0.5,1,16,2,17
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,225,1,what films did [Eddie Marsan] act in,valid_json,True,partial overlap: overgeneration,True,True,1.0,partial: overgeneration,0.0,0.11764705882352941,0.0625,1.0,0,15,1,16
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,226,1,what movies did [Bob Newhart] act in,valid_json,True,partial overlap: incomplete answer set,True,True,1.0,partial: incomplete answer set,0.0,0.888888888888889,1.0,0.8,1,0,5,4
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,227,1,what does [Mary Stuart Masterson] appear in,valid_json,True,partial overlap: incomplete answer set,True,True,1.0,partial: incomplete answer set,0.0,0.7142857142857143,1.0,0.5555555555555556,4,0,9,5
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,228,1,what films does [Jesse Birdsall] appear in,valid_json,True,partial overlap: overgeneration,True,True,1.0,partial: overgeneration,0.0,0.6666666666666666,0.5,1.0,0,1,1,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,229,1,what movies did [Ken Shapiro] act in,valid_json,True,hallucination / grounding failure,True,True,0.5,partial: overgeneration,0.0,0.6666666666666666,0.5,1.0,0,1,1,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,230,1,what does [Stéphane Aubier] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,231,1,what movies did [Teresa Palmer] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,4,4
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,232,1,what movies did [Carmine Giovinazzo] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,233,1,[Stefania Rocca] appears in which movies,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,234,1,what movies did [Justin Lo] act in,valid_json,True,partial overlap: overgeneration,True,True,1.0,partial: overgeneration,0.0,0.33333333333333337,0.2,1.0,0,4,1,22
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,235,1,what does [Cheryl Hines] star in,valid_json,True,partial overlap: overgeneration,True,True,1.0,partial: overgeneration,0.0,0.8571428571428571,0.75,1.0,0,1,3,4
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,236,1,what films did [Sally Kirkland] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,3,3
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,237,1,what does [Jonathan Andersson] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,238,1,what films does [Ken Kirzinger] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,239,1,what does [Jenna Fischer] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,240,1,what films does [Sean Astin] appear in,valid_json,True,partial overlap: incomplete answer set,True,True,1.0,partial: incomplete answer set,0.0,0.625,1.0,0.45454545454545453,6,0,11,5
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,241,1,what movies did [James Shigeta] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,242,1,what does [Jane Greer] appear in,valid_json,True,hallucination / grounding failure,True,True,0.75,partial: incomplete answer set,0.0,0.8,1.0,0.6666666666666666,2,0,6,4
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,243,1,what films does [Mady Christians] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,244,1,what films did [Harrison Gilbertson] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,245,1,what does [Thomas Mitchell] star in,valid_json,True,partial overlap: incomplete answer set,True,True,1.0,partial: incomplete answer set,0.0,0.6666666666666666,1.0,0.5,5,0,10,5
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,246,1,what does [Patty Duke] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,247,1,what does [Jessalyn Gilsig] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,248,1,what films did [William Prince] star in,valid_json,True,partial overlap: incomplete answer set,True,True,1.0,partial: incomplete answer set,0.0,0.8571428571428571,1.0,0.75,1,0,4,3
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,249,1,what movies was [Jackie Chan] an actor in,valid_json,True,reasoning / path selection failure,True,False,1.0,exact miss,0.0,0.0,0.0,0.0,37,1,37,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,250,1,what films did [Kristoffer Joner] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,251,1,what movies was [Kris Kristofferson] an actor in,valid_json,True,reasoning / path selection failure,True,True,1.0,exact miss,0.0,0.0,0.0,0.0,17,1,17,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,252,1,what movies did [Candy Clark] star in,valid_json,True,partial overlap: incomplete answer set,True,True,1.0,partial: incomplete answer set,0.0,0.8571428571428571,1.0,0.75,1,0,4,3
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,253,1,what films did [Brontis Jodorowsky] star in,valid_json,True,partial overlap: overgeneration,True,True,1.0,partial: overgeneration,0.0,0.33333333333333337,0.2,1.0,0,4,1,5
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,254,1,what films did [Jason Clarke] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,4,4
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,255,1,what movies did [Doris Dowling] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,256,1,what films does [Nargis] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,257,1,what does [Amber Joy Williams] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,258,1,what films did [John Gavin] act in,valid_json,True,partial overlap: overgeneration,True,True,1.0,partial: overgeneration,0.0,0.888888888888889,0.8,1.0,0,1,4,5
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,259,1,what films does [Alan Ormsby] appear in,valid_json,True,hallucination / grounding failure,True,True,0.6666666666666666,exact miss,0.0,0.0,0.0,0.0,1,3,1,3
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,260,1,what movies did [Richard Dawkins] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,3,3
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,261,1,what films did [Rob Estes] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,262,1,what does [Matthew Knight] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,263,1,what movies did [Adam Campbell] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,264,1,what does [Martha Nussbaum] star in,valid_json,True,reasoning / path selection failure,True,True,1.0,exact miss,0.0,0.0,0.0,0.0,1,3,1,3
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,265,1,what films does [Kay Medford] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,266,1,what does [Thomas Ian Nicholas] appear in,valid_json,True,partial overlap: incomplete answer set,True,True,1.0,partial: incomplete answer set,0.0,0.8,1.0,0.6666666666666666,1,0,3,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,267,1,what does [Peter Riegert] appear in,valid_json,True,partial overlap: incomplete answer set,True,True,1.0,partial: incomplete answer set,0.0,0.9090909090909091,1.0,0.8333333333333334,1,0,6,5
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,268,1,what movies did [Sami Frey] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,10
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,269,1,what films does [Mo'Nique] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,3,3
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,270,1,what does [Emily Mortimer] star in,valid_json,True,hallucination / grounding failure,True,True,0.5714285714285714,partial: incomplete answer set,0.0,0.8571428571428571,1.0,0.75,2,0,8,6
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,271,1,[Owen Moore] appears in which movies,valid_json,True,partial overlap: overgeneration,True,True,1.0,partial: overgeneration,0.0,0.13333333333333333,0.07142857142857142,1.0,0,13,1,41
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,272,1,what does [Peter Whitford] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,273,1,what does [Mike Norris] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,274,1,what films did [Matt Lanter] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,275,1,what movies did [Mel Harris] act in,valid_json,True,partial overlap: incomplete answer set,True,True,1.0,partial: incomplete answer set,0.0,0.888888888888889,1.0,0.8,1,0,5,4
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,276,1,what films does [Bonnie Gruesen] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,277,1,what does [Jeffery Roberson] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,278,1,what does [Isha Koppikar] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,279,1,what films did [Sam Parsonson] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,280,1,what films does [Marjoe Gortner] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,281,1,what films does [Rita Russek] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,282,1,what movies did [Peter Marshall] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,283,1,what films did [Charles McDowell] star in,valid_json,True,partial overlap: overgeneration,True,True,1.0,partial: overgeneration,0.0,0.33333333333333337,0.2,1.0,0,4,1,5
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,284,1,[Abigail Spencer] appears in which movies,valid_json,True,partial overlap: overgeneration,True,True,1.0,partial: overgeneration,0.0,0.33333333333333337,0.2,1.0,0,4,1,6
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,285,1,what does [Earl Holliman] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,286,1,what does [Pamela Tola] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,287,1,what does [Martine Beswick] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,288,1,what movies did [Gavin MacLeod] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,289,1,what films does [Sylvia Kristel] appear in,valid_json,True,hallucination / grounding failure,True,True,0.75,partial: incomplete answer set,0.0,0.888888888888889,1.0,0.8,1,0,5,4
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,290,1,what does [Karen Dotrice] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,291,1,what does [Timothy Hutton] act in,valid_json,True,hallucination / grounding failure,True,True,0.9333333333333333,exact miss,0.0,0.0,0.0,0.0,18,1,18,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,292,1,what films did [Alexis Bledel] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,6,6
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,293,1,what films did [Pam Ferris] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,294,1,what movies was [Santhanam] an actor in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,295,1,what films does [Diana Wynyard] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,296,1,what movies was [Nelly Alard] an actor in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,297,1,what movies did [Richard Dix] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,4,4
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,298,1,what does [Tobe Hooper] appear in,valid_json,True,hallucination / grounding failure,True,True,0.5,exact miss,0.0,0.0,0.0,0.0,1,4,1,4
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,299,1,[Kirby Dick] appears in which movies,valid_json,True,hallucination / grounding failure,True,True,0.5,partial: overgeneration,0.0,0.6666666666666666,0.5,1.0,0,1,1,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,300,1,what does [Ted Wass] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,301,1,what films did [Mary Carlisle] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,302,1,what movies was [Bill Travers] an actor in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,3,3
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,303,1,[Brian Posehn] appears in which movies,valid_json,True,partial overlap: overgeneration,True,True,1.0,partial: overgeneration,0.0,0.4,0.25,1.0,0,3,1,4
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,304,1,what does [Marlène Jobert] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,305,1,[Tess Harper] appears in which movies,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,306,1,what films does [Ben Oxenbould] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,307,1,[Peter Berg] appears in which movies,valid_json,True,partial overlap: incomplete answer set,True,True,1.0,partial: incomplete answer set,0.0,0.8,1.0,0.6666666666666666,2,0,6,4
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,308,1,what films did [Shane Briant] star in,valid_json,True,hallucination / grounding failure,True,True,0.0,partial: overgeneration,0.0,0.6666666666666666,0.5,1.0,0,1,1,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,309,1,what films does [Jodie Foster] appear in,valid_json,True,partial overlap: incomplete answer set,True,True,1.0,partial: incomplete answer set,0.0,0.33333333333333337,1.0,0.2,20,0,25,5
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,310,1,what does [Elena Fabrizi] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,311,1,what does [Patrick Casey] act in,valid_json,True,hallucination / grounding failure,True,True,0.5,partial: overgeneration,0.0,0.6666666666666666,0.5,1.0,0,1,1,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,312,1,what does [Meredith Scott Lynn] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,313,1,what does [Amanda Peterson] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,314,1,what films did [Mary Gross] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,315,1,what movies was [Pablo Echarri] an actor in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,3,3
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,316,1,what films did [C. Aubrey Smith] act in,valid_json,True,partial overlap: incomplete answer set,True,True,1.0,partial: incomplete answer set,0.0,0.8333333333333333,1.0,0.7142857142857143,2,0,7,5
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,317,1,what does [Deborah Winters] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,318,1,what does [Christina Applegate] appear in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,9,9
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,319,1,what movies was [Betty Hutton] an actor in,valid_json,True,partial overlap: incomplete answer set,True,True,1.0,partial: incomplete answer set,0.0,0.8571428571428571,1.0,0.75,1,0,4,3
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,320,1,what does [Gian Maria Volonté] appear in,valid_json,True,partial overlap: incomplete answer set,True,True,1.0,partial: incomplete answer set,0.0,0.9090909090909091,1.0,0.8333333333333334,1,0,6,5
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,321,1,what movies was [John Simm] an actor in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,322,1,what does [Neve Campbell] appear in,valid_json,True,partial overlap: incomplete answer set,True,True,1.0,partial: incomplete answer set,0.0,0.6153846153846153,1.0,0.4444444444444444,5,0,9,4
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,323,1,what does [Adrian Lester] act in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-1.5B GraphRAG Hybrid,Hybrid 1.5B,1.5B,hybrid,324,1,what movies did [Nathaniel Brown] star in,valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
